   126    0.37006E+04    0.11391E+01   -0.43454E+02    0.61795E+07    0.89049E+03
   127    0.37351E+04    0.11335E+01   -0.43576E+02    0.61329E+07    0.88846E+03
   128    0.37695E+04    0.11274E+01   -0.43668E+02    0.60867E+07    0.88658E+03
   129    0.38037E+04    0.11205E+01   -0.43728E+02    0.60407E+07    0.88482E+03
   130    0.38376E+04    0.11130E+01   -0.43757E+02    0.59952E+07    0.88315E+03
   131    0.38714E+04    0.11050E+01   -0.43754E+02    0.59499E+07    0.88154E+03
   132    0.39050E+04    0.10963E+01   -0.43718E+02    0.59050E+07    0.87997E+03
   133    0.39384E+04    0.10870E+01   -0.43651E+02    0.58604E+07    0.87841E+03
   134    0.39715E+04    0.10772E+01   -0.43548E+02    0.58161E+07    0.87683E+03
   135    0.40043E+04    0.10669E+01   -0.43412E+02    0.57722E+07    0.87522E+03
   136    0.40367E+04    0.10560E+01   -0.43240E+02    0.57286E+07    0.87358E+03
   137    0.40689E+04    0.10447E+01   -0.43034E+02    0.56854E+07    0.87191E+03
   138    0.41008E+04    0.10328E+01   -0.42794E+02    0.56425E+07    0.87021E+03
   139    0.41322E+04    0.10207E+01   -0.42518E+02    0.56000E+07    0.86846E+03
   140    0.41633E+04    0.10080E+01   -0.42208E+02    0.55577E+07    0.86667E+03
   141    0.41940E+04    0.99501E+00   -0.41862E+02    0.55158E+07    0.86483E+03
   142    0.42244E+04    0.98169E+00   -0.41481E+02    0.54743E+07    0.86294E+03
   143    0.42544E+04    0.96811E+00   -0.41065E+02    0.54330E+07    0.86099E+03
   144    0.42839E+04    0.95423E+00   -0.40614E+02    0.53921E+07    0.85898E+03
   145    0.43129E+04    0.94022E+00   -0.40127E+02    0.53515E+07    0.85691E+03
   146    0.43417E+04    0.92590E+00   -0.39605E+02    0.53113E+07    0.85476E+03
   147    0.43698E+04    0.91151E+00   -0.39046E+02    0.52714E+07    0.85255E+03
   148    0.43974E+04    0.89695E+00   -0.38453E+02    0.52318E+07    0.85026E+03
   149    0.44246E+04    0.88230E+00   -0.37823E+02    0.51925E+07    0.84789E+03
   150    0.44512E+04    0.86769E+00   -0.37156E+02    0.51536E+07    0.84543E+03
   151    0.44773E+04    0.85306E+00   -0.36454E+02    0.51149E+07    0.84289E+03
   152    0.45027E+04    0.83838E+00   -0.35716E+02    0.50766E+07    0.84026E+03
   153    0.45277E+04    0.82382E+00   -0.34940E+02    0.50386E+07    0.83753E+03
   154    0.45520E+04    0.80940E+00   -0.34129E+02    0.50010E+07    0.83470E+03
   155    0.45758E+04    0.79517E+00   -0.33282E+02    0.49636E+07    0.83176E+03
   156    0.45987E+04    0.78116E+00   -0.32401E+02    0.49266E+07    0.82872E+03
   157    0.46213E+04    0.76740E+00   -0.31482E+02    0.48898E+07    0.82558E+03
